Age,Gender,Marital_Status,Education,Employment_Status,Years_Employed,Annual_Income,Credit_Score,Loan_Amount,Existing_Debt,Housing_Status,Years_At_Residence,Dependents,Num_Credit_Cards,Previous_Defaults,Debt_To_Income_Ratio,Approval_Status
53,Female,Married,High School,Salaried,0.8,23150.0,460.0,27647.0,0.0,Mortgaged,0.0,3,7,0,1.194,Rejected
56,Female,Single,Graduate,Salaried,,67026.0,620.0,15987.0,9064.0,Mortgaged,3.0,4,1,0,0.374,Approved
41,Female,Single,Graduate,Salaried,4.3,82675.0,540.0,8265.0,18740.0,Rented,1.6,0,4,2,0.327,Rejected
54,Male,Single,High School,Self-Employed,7.4,60282.0,748.0,20949.0,26634.0,Living with Family,2.1,4,2,1,0.789,Rejected
33,Female,Married,Graduate,Business Owner,2.3,77678.0,652.0,4925.0,7943.0,Mortgaged,6.0,1,4,0,0.166,Rejected
24,Male,Widowed,Graduate,Salaried,8.8,64384.0,789.0,16946.0,10159.0,Rented,4.8,4,5,1,0.421,Approved
25,Male,Widowed,Post Graduate,Business Owner,8.7,96863.0,729.0,8306.0,19669.0,Rented,5.7,2,0,0,0.289,Approved
41,Male,Married,High School,Business Owner,14.1,81844.0,539.0,12829.0,14225.0,Rented,3.6,3,7,0,0.331,Rejected
61,Male,Single,Graduate,Salaried,3.5,56547.0,764.0,1000.0,9341.0,Rented,6.2,0,7,0,0.183,Approved
26,Male,Widowed,High School,Salaried,7.7,39575.0,755.0,14243.0,6566.0,Owned,3.9,0,7,0,0.526,Approved
41,Female,Single,Graduate,Salaried,9.0,87289.0,535.0,16081.0,22607.0,Rented,2.5,4,3,0,0.443,Rejected
52,Female,Single,Graduate,Salaried,6.0,103731.0,696.0,10206.0,7143.0,Rented,5.7,0,5,1,0.167,Approved
30,Female,Married,Graduate,Retired,4.9,83315.0,761.0,14241.0,1182.0,Rented,2.7,4,7,1,0.185,Approved
53,Male,Single,Graduate,Business Owner,0.0,24725.0,448.0,5245.0,7467.0,Owned,3.0,0,1,0,0.514,Rejected
34,Female,Married,Graduate,Salaried,6.4,93285.0,589.0,22016.0,6470.0,Owned,7.2,3,1,0,0.305,Approved
57,Female,Widowed,Graduate,Self-Employed,9.0,57682.0,747.0,15224.0,18644.0,Owned,6.9,1,6,0,0.587,Approved
47,Male,Married,Post Graduate,Salaried,5.7,116542.0,670.0,35146.0,10245.0,Owned,3.1,2,2,0,0.389,Approved
45,Female,Married,High School,Salaried,2.1,36196.0,775.0,17630.0,16321.0,Owned,6.6,3,1,0,0.938,Approved
28,Male,Married,Post Graduate,Salaried,0.0,58691.0,727.0,18442.0,0.0,Owned,0.2,0,1,0,0.314,Approved
41,Male,Single,Graduate,Salaried,8.3,71569.0,762.0,10776.0,6326.0,Owned,3.1,1,5,0,0.239,Approved
59,Male,Married,Post Graduate,Salaried,6.2,77349.0,793.0,25730.0,20806.0,Owned,1.7,2,3,0,0.602,Approved
21,Male,Married,High School,Salaried,12.9,58273.0,479.0,11145.0,8369.0,Living with Family,4.0,1,2,2,0.335,Rejected
55,Male,Divorced,Graduate,Salaried,0.0,81976.0,640.0,30558.0,6766.0,Mortgaged,6.2,1,7,0,0.455,Approved
43,Male,Single,High School,Salaried,3.6,78499.0,863.0,30298.0,15713.0,Mortgaged,5.7,0,7,0,0.586,Approved
53,Male,Single,Post Graduate,Self-Employed,0.0,58010.0,611.0,10390.0,4962.0,Rented,5.3,3,3,0,0.265,Rejected
50,Female,Single,Graduate,Salaried,11.1,104516.0,676.0,12507.0,23260.0,Mortgaged,4.4,0,1,2,0.342,Approved
40,Male,Married,Graduate,Self-Employed,12.2,49829.0,645.0,8470.0,4167.0,Owned,3.5,0,6,0,0.254,Approved
34,Male,Married,Post Graduate,Salaried,15.6,82161.0,619.0,2969.0,8701.0,Rented,7.6,1,6,0,0.142,Approved
49,Male,Widowed,Graduate,Retired,8.6,105342.0,434.0,17644.0,26368.0,Mortgaged,0.0,3,6,3,0.418,Rejected
27,Female,Single,Graduate,Salaried,9.9,80564.0,737.0,15041.0,266.0,Rented,2.0,0,1,0,0.19,Approved
47,Female,Married,Post Graduate,Self-Employed,8.2,70553.0,805.0,20951.0,2487.0,Owned,5.2,1,2,0,0.332,Approved
25,Female,Single,High School,Salaried,8.9,65761.0,732.0,14549.0,16314.0,Mortgaged,8.6,0,0,0,0.469,Approved
50,Male,Single,Doctorate,Salaried,6.2,109280.0,710.0,22850.0,2697.0,Owned,3.0,2,4,0,0.234,Approved
49,Male,Single,Post Graduate,Self-Employed,9.1,89262.0,584.0,14570.0,10011.0,Owned,3.2,0,0,0,0.275,Approved
24,Female,Married,Doctorate,Business Owner,16.7,136078.0,633.0,13245.0,20791.0,Rented,0.1,0,6,1,0.25,Rejected
55,Male,Married,Post Graduate,Retired,7.1,56816.0,679.0,15786.0,9737.0,Owned,2.4,1,2,0,0.449,Approved
39,Female,Single,Graduate,Self-Employed,6.1,54721.0,583.0,21839.0,11183.0,Mortgaged,6.1,1,4,0,0.603,Rejected
56,Female,Married,Graduate,Salaried,7.0,55277.0,702.0,11674.0,21396.0,Owned,8.7,0,1,0,0.598,Approved
22,Male,Married,High School,Business Owner,5.3,49818.0,546.0,23175.0,31406.0,Rented,3.1,2,2,1,1.096,Rejected
29,Female,Single,Post Graduate,Salaried,7.2,86244.0,652.0,8366.0,10089.0,Mortgaged,1.6,2,2,0,0.214,Approved
43,Female,Single,High School,Self-Employed,5.1,34443.0,732.0,12173.0,5608.0,Rented,4.2,2,6,0,0.516,Approved
29,Male,Married,Post Graduate,Unemployed,11.7,66762.0,832.0,1000.0,15666.0,Mortgaged,0.0,2,7,0,0.25,Approved
35,Male,Married,High School,Salaried,11.2,74469.0,769.0,11929.0,6785.0,Living with Family,7.7,4,4,1,0.251,Approved
50,Male,Married,High School,Self-Employed,16.8,42113.0,650.0,4903.0,19504.0,Owned,0.3,1,0,0,0.58,Approved
27,Female,Single,High School,Salaried,5.9,46969.0,712.0,19988.0,4622.0,Rented,4.9,1,7,0,0.524,Approved
51,Male,Married,Post Graduate,Salaried,7.4,76472.0,745.0,19581.0,5613.0,Mortgaged,4.9,2,2,0,0.329,Approved
25,Male,Divorced,High School,Retired,7.2,42533.0,554.0,25950.0,12792.0,Mortgaged,5.9,0,5,3,0.911,Rejected
28,Female,Married,High School,Salaried,7.0,56337.0,674.0,29954.0,2206.0,Rented,4.8,4,1,0,0.571,Rejected
47,Male,Married,High School,Salaried,11.6,79736.0,695.0,13534.0,26443.0,Living with Family,4.0,2,3,2,0.501,Approved
56,Male,Widowed,Graduate,Self-Employed,0.0,78635.0,613.0,8359.0,11740.0,Rented,5.3,3,0,0,0.256,Approved
28,Female,Single,Doctorate,Salaried,8.3,83918.0,585.0,19222.0,8579.0,Mortgaged,6.5,1,3,0,0.331,Rejected
34,Male,Married,Graduate,Salaried,16.0,91850.0,720.0,11508.0,25403.0,Mortgaged,9.4,3,5,0,0.402,Approved
62,Male,Divorced,High School,Salaried,12.8,89269.0,660.0,9557.0,9947.0,Owned,0.7,4,7,0,0.218,Approved
65,Male,Single,High School,Self-Employed,,81752.0,861.0,14846.0,8859.0,Rented,0.0,2,7,0,0.29,Approved
47,Male,Married,High School,Salaried,10.2,65868.0,646.0,9703.0,98.0,Mortgaged,0.0,1,7,0,0.149,Approved
41,Male,Married,Graduate,Business Owner,3.0,73722.0,761.0,33536.0,2527.0,Owned,0.0,3,7,0,0.489,Approved
36,Female,Divorced,High School,Salaried,2.3,29805.0,686.0,12626.0,1515.0,Owned,0.4,4,3,0,0.474,Rejected
48,Female,Divorced,High School,Retired,2.3,34634.0,517.0,14724.0,3515.0,Living with Family,0.0,3,2,0,0.527,Rejected
47,Male,Divorced,High School,Salaried,0.3,26379.0,697.0,22285.0,5257.0,Owned,2.8,3,1,0,1.044,Rejected
34,Female,Single,Graduate,Salaried,10.7,95152.0,630.0,34710.0,6719.0,Mortgaged,6.6,2,1,0,0.435,Approved
22,Female,Married,Post Graduate,Retired,13.3,73223.0,850.0,12971.0,,Owned,5.9,0,0,1,0.431,Approved
27,Female,Divorced,High School,Unemployed,,30824.0,592.0,1000.0,8799.0,Mortgaged,2.1,3,5,0,0.318,Rejected
64,Female,Married,Graduate,Salaried,10.0,62886.0,605.0,14311.0,23305.0,Owned,2.4,2,2,0,0.598,Approved
39,Female,Married,Graduate,Salaried,7.5,46365.0,467.0,1000.0,,Rented,10.0,1,4,0,0.324,Rejected
42,Female,Single,Post Graduate,Unemployed,8.8,71746.0,619.0,10354.0,3348.0,Owned,5.8,2,2,0,0.191,Rejected
42,Male,Divorced,High School,Salaried,0.0,62036.0,734.0,28478.0,12617.0,Owned,4.5,0,4,0,0.662,Approved
56,Male,Single,Post Graduate,Salaried,7.6,102645.0,595.0,7787.0,10210.0,Owned,4.4,2,3,0,0.175,Approved
23,Male,Single,Post Graduate,Self-Employed,3.9,46970.0,710.0,5586.0,20172.0,Owned,3.1,2,4,0,0.548,Rejected
24,Male,Divorced,Doctorate,Business Owner,5.8,126958.0,657.0,22724.0,19570.0,Rented,10.0,1,1,1,0.333,Approved
33,Female,Divorced,Post Graduate,Self-Employed,7.1,79129.0,601.0,13037.0,9542.0,Owned,3.4,3,7,0,0.285,Approved
42,Male,Widowed,High School,Self-Employed,2.4,65152.0,658.0,25889.0,22989.0,Rented,4.4,2,3,0,0.75,Rejected
51,Male,Married,Doctorate,Retired,0.6,31100.0,559.0,12487.0,13458.0,Mortgaged,0.0,1,5,0,0.834,Rejected
43,Male,Single,Post Graduate,Salaried,2.3,88454.0,746.0,20807.0,13810.0,Owned,2.1,3,7,0,0.391,Approved
40,Male,Married,High School,Business Owner,0.0,58677.0,479.0,1118.0,21025.0,Owned,2.3,0,0,0,0.377,Rejected
63,Female,Single,High School,Salaried,0.2,49208.0,710.0,6586.0,15854.0,Mortgaged,5.5,2,1,0,0.456,Approved
28,Female,Divorced,Post Graduate,Business Owner,0.9,85041.0,548.0,13337.0,14728.0,Mortgaged,1.7,0,4,1,0.33,Rejected
46,Male,Married,High School,Self-Employed,0.0,38270.0,654.0,11365.0,8377.0,Mortgaged,4.1,3,5,0,0.516,Rejected
45,Male,Married,Post Graduate,Salaried,8.6,61319.0,730.0,37483.0,0.0,Rented,2.2,0,3,0,0.611,Approved
42,Male,Single,Graduate,Self-Employed,1.5,39592.0,656.0,24143.0,0.0,Owned,0.7,4,0,0,0.61,Rejected
57,Male,Married,Post Graduate,Unemployed,0.0,51483.0,829.0,23904.0,8061.0,Mortgaged,0.6,0,5,0,0.621,Approved
33,Female,Divorced,High School,Salaried,4.0,80205.0,651.0,13463.0,,Mortgaged,3.5,2,5,0,0.225,Rejected
63,Female,Married,Post Graduate,Salaried,0.4,99283.0,545.0,2463.0,9151.0,Owned,4.3,3,0,0,0.117,Rejected
35,Male,Single,Graduate,Salaried,13.3,81116.0,884.0,30059.0,17136.0,Mortgaged,3.4,2,7,0,0.582,Approved
45,Male,Single,Post Graduate,Self-Employed,6.7,72233.0,722.0,1000.0,2819.0,Rented,1.5,1,7,0,0.053,Rejected
44,Female,Married,High School,Self-Employed,0.0,86135.0,682.0,10048.0,0.0,Rented,3.6,1,2,0,0.117,Approved
59,Female,Single,High School,Salaried,8.8,73176.0,835.0,20161.0,2607.0,Rented,3.0,4,4,1,0.311,Approved
40,Male,Divorced,High School,Salaried,6.4,69464.0,516.0,38476.0,5127.0,Owned,0.9,0,6,1,0.628,Rejected
33,Male,Married,High School,Business Owner,4.8,40336.0,656.0,30664.0,0.0,Mortgaged,4.2,3,3,0,0.76,Rejected
21,Male,Single,Doctorate,Salaried,13.9,108110.0,591.0,20606.0,9346.0,Rented,9.4,1,0,0,0.277,Approved
37,Female,Married,High School,Salaried,1.1,31709.0,634.0,34342.0,21312.0,Mortgaged,3.6,0,3,0,1.755,Rejected
58,Male,Single,High School,Salaried,11.2,100550.0,560.0,10556.0,13919.0,Rented,0.0,2,2,0,0.243,Approved
21,Male,Single,Post Graduate,Self-Employed,4.0,63462.0,697.0,19057.0,14510.0,Rented,8.4,0,6,0,0.529,Approved
61,Female,Married,High School,Retired,5.9,34388.0,666.0,28132.0,10753.0,Mortgaged,7.8,3,0,0,1.131,Rejected
45,Female,Single,High School,Self-Employed,2.3,39383.0,641.0,2378.0,0.0,Owned,8.3,3,7,0,0.06,Approved
27,Male,Married,Graduate,Salaried,2.6,60677.0,465.0,18386.0,26925.0,Rented,3.9,1,2,0,0.747,Rejected
34,Male,Divorced,Graduate,Business Owner,3.8,87487.0,759.0,18981.0,6456.0,Mortgaged,1.6,3,3,0,0.291,Approved
45,Male,Divorced,Post Graduate,Salaried,0.0,79055.0,649.0,18697.0,15208.0,Owned,1.3,3,2,0,0.429,Rejected
35,Female,Single,Graduate,Retired,7.7,59692.0,900.0,5609.0,0.0,Owned,7.4,3,0,0,0.094,Approved
25,Male,Married,Graduate,Salaried,6.6,83884.0,647.0,18925.0,8288.0,Owned,8.8,0,5,0,0.324,Approved
50,Female,Single,Graduate,Unemployed,0.0,9687.0,588.0,17650.0,7625.0,Rented,1.2,0,5,0,2.609,Rejected
51,Female,Married,Post Graduate,Unemployed,9.3,72837.0,704.0,10054.0,6863.0,Owned,0.0,0,2,0,0.232,Approved
26,Female,Single,Graduate,Unemployed,13.3,51394.0,554.0,22021.0,0.0,Rented,3.9,4,0,0,0.428,Rejected
33,Female,Married,Post Graduate,Salaried,2.7,68780.0,780.0,27156.0,10587.0,Living with Family,1.3,1,6,0,0.549,Approved
31,Male,Single,Graduate,Unemployed,2.1,41262.0,561.0,8671.0,18759.0,Living with Family,1.9,2,5,0,0.665,Rejected
50,Male,Divorced,Graduate,Business Owner,11.6,84480.0,561.0,19457.0,29799.0,Owned,3.3,2,2,1,0.583,Rejected
53,Female,Divorced,Post Graduate,Salaried,8.0,38970.0,741.0,27427.0,22191.0,Mortgaged,5.2,4,5,0,1.273,Rejected
53,Male,Single,High School,Self-Employed,5.3,78516.0,659.0,27594.0,23117.0,Living with Family,1.7,0,1,1,0.646,Rejected
63,Male,Married,Graduate,Self-Employed,10.1,91847.0,657.0,13606.0,26671.0,Rented,4.4,3,5,1,0.439,Rejected
55,Male,Single,High School,Retired,7.4,23151.0,548.0,24649.0,23608.0,Owned,3.6,0,3,0,2.084,Rejected
35,Male,Married,Post Graduate,Business Owner,13.1,84185.0,727.0,12814.0,5611.0,Rented,0.0,4,1,1,0.219,Approved
25,Male,Single,Graduate,Salaried,5.9,94675.0,602.0,22359.0,11013.0,Rented,5.6,2,5,0,0.352,Approved
48,Female,Single,Graduate,Self-Employed,8.1,80250.0,540.0,8349.0,,Rented,2.6,1,1,0,0.104,Rejected
62,Female,Married,High School,Salaried,11.5,70349.0,728.0,1305.0,13309.0,Living with Family,0.2,2,7,0,0.208,Approved
64,Female,Married,Post Graduate,Salaried,0.0,86846.0,656.0,19795.0,7031.0,Living with Family,1.8,3,0,0,0.309,Approved
31,Female,Married,Graduate,Business Owner,11.7,89262.0,563.0,22917.0,15763.0,Mortgaged,,2,6,2,0.433,Rejected
31,Male,Married,High School,Self-Employed,3.5,32983.0,730.0,21356.0,6811.0,Owned,4.1,0,2,0,0.854,Approved
22,Female,Single,High School,Business Owner,8.5,57487.0,641.0,7644.0,0.0,Rented,5.9,1,4,0,0.133,Approved
27,Male,Single,Graduate,Self-Employed,14.3,91823.0,538.0,1000.0,0.0,Rented,5.3,4,6,0,0.011,Rejected
45,Male,Married,High School,Salaried,4.5,68863.0,664.0,22862.0,15847.0,Rented,0.5,1,7,0,0.562,Rejected
45,Female,Married,Post Graduate,Business Owner,3.7,94442.0,721.0,28128.0,3610.0,Mortgaged,0.0,2,3,0,0.336,Approved
37,Male,Single,Graduate,Salaried,5.7,58467.0,686.0,1000.0,17183.0,Rented,4.4,0,2,0,0.311,Rejected
34,Male,Single,High School,Retired,0.0,57806.0,579.0,12251.0,11710.0,Mortgaged,5.9,0,5,1,0.414,Rejected
58,Male,Married,Graduate,Retired,17.0,49901.0,887.0,6572.0,0.0,Living with Family,3.4,1,7,0,0.132,Approved
41,Male,Married,High School,Unemployed,5.8,56875.0,819.0,17215.0,0.0,Rented,6.0,4,2,0,0.303,Approved
57,Male,Married,High School,Unemployed,14.2,24724.0,562.0,27031.0,3627.0,Mortgaged,1.0,2,3,0,1.24,Rejected
64,Male,Married,Graduate,Self-Employed,4.3,49182.0,547.0,12903.0,1579.0,Rented,3.0,1,6,0,0.294,Rejected
35,Female,Married,High School,Self-Employed,6.2,55123.0,789.0,10444.0,8292.0,Rented,1.2,2,2,0,0.34,Approved
30,Male,Married,Post Graduate,Business Owner,10.7,99457.0,791.0,18519.0,11017.0,Mortgaged,6.1,4,4,0,0.297,Approved
63,Male,Single,Graduate,Salaried,0.5,67197.0,808.0,1000.0,11721.0,Owned,1.3,4,3,0,0.189,Approved
49,Male,Single,High School,Unemployed,5.5,8000.0,630.0,22540.0,10826.0,Rented,10.2,1,4,0,4.17,Rejected
34,Female,Single,Doctorate,Salaried,10.5,108038.0,571.0,24520.0,24072.0,Rented,2.5,4,4,2,0.45,Rejected
48,Male,Divorced,Graduate,Unemployed,4.9,59038.0,510.0,15042.0,17022.0,Mortgaged,6.4,4,4,0,0.543,Rejected
44,Male,Single,High School,Self-Employed,3.6,50780.0,628.0,11042.0,5564.0,Living with Family,2.5,0,3,1,0.327,Rejected
61,Male,Married,Graduate,Unemployed,11.6,19609.0,613.0,12466.0,0.0,Living with Family,8.0,4,3,0,0.636,Rejected
32,Female,Married,Doctorate,Self-Employed,13.0,94896.0,625.0,12504.0,3572.0,Rented,7.9,1,0,0,0.169,Approved
65,Female,Married,Graduate,Self-Employed,13.8,53028.0,753.0,14483.0,9667.0,Living with Family,3.0,3,6,0,0.455,Approved
63,Female,Divorced,Graduate,Retired,2.6,19569.0,636.0,1000.0,4796.0,Mortgaged,4.8,4,2,0,0.296,Rejected
29,Female,Married,Graduate,Salaried,3.1,57922.0,744.0,18725.0,14064.0,Living with Family,7.8,2,0,0,0.566,Rejected
28,Male,Single,Graduate,Salaried,3.6,97474.0,685.0,11695.0,0.0,Living with Family,4.9,1,3,0,0.12,Approved
44,Male,Married,High School,Salaried,9.6,60154.0,744.0,15186.0,21643.0,Rented,1.2,4,6,0,0.612,Approved
23,Male,Married,Graduate,Self-Employed,0.0,56085.0,532.0,9798.0,15275.0,Owned,4.2,2,5,0,0.447,Rejected
34,Male,Single,Post Graduate,Self-Employed,0.3,88050.0,586.0,18427.0,5918.0,Owned,1.8,3,4,0,0.276,Approved
40,Male,Married,Post Graduate,Self-Employed,2.4,88160.0,716.0,26964.0,2891.0,Mortgaged,4.5,3,7,0,0.339,Approved
64,Male,Married,High School,Salaried,1.3,27785.0,802.0,16878.0,7784.0,Rented,1.6,1,5,0,0.888,Rejected
65,Male,Single,Graduate,Salaried,10.4,108003.0,737.0,1000.0,18182.0,Mortgaged,5.1,2,7,0,0.178,Approved
27,Female,Widowed,High School,Unemployed,10.1,37650.0,561.0,15039.0,13807.0,Rented,0.0,1,7,2,0.766,Rejected
61,Male,Married,Graduate,Self-Employed,3.6,80560.0,665.0,16888.0,16348.0,Rented,0.6,0,4,3,0.413,Rejected
25,Female,Married,Graduate,Salaried,,58789.0,650.0,14508.0,8960.0,Owned,1.6,3,0,0,0.399,Approved
54,Female,Single,Graduate,Salaried,0.0,29806.0,523.0,8106.0,2957.0,Owned,3.5,1,4,1,0.371,Rejected
59,Male,Single,Post Graduate,Salaried,3.7,80226.0,696.0,14588.0,17605.0,Rented,0.0,2,7,0,0.401,Approved
61,Male,Married,Graduate,Business Owner,12.2,63139.0,729.0,22574.0,13971.0,Mortgaged,1.3,0,5,0,0.579,Approved
31,Female,Married,Graduate,Business Owner,3.4,96140.0,581.0,12337.0,16246.0,Living with Family,6.3,3,1,0,0.297,Approved
61,Female,Married,Post Graduate,Self-Employed,0.5,49944.0,662.0,27419.0,20084.0,Living with Family,6.7,0,6,0,0.951,Rejected
26,Male,Married,Graduate,Self-Employed,12.9,73088.0,540.0,9147.0,2675.0,Mortgaged,0.0,1,6,0,0.162,Approved
44,Male,Single,Post Graduate,Unemployed,0.4,62149.0,538.0,5720.0,17124.0,Rented,2.2,0,5,2,0.368,Rejected
42,Female,Married,Post Graduate,Salaried,,98983.0,571.0,12914.0,16243.0,Rented,7.8,4,1,2,0.295,Rejected
35,Female,Married,Graduate,Salaried,20.4,74343.0,692.0,1000.0,21674.0,Living with Family,5.2,3,5,0,0.305,Approved
21,Male,Married,Graduate,Salaried,5.5,37908.0,494.0,14923.0,5685.0,Rented,5.2,3,6,0,0.544,Rejected
55,Male,Married,Graduate,Retired,,35854.0,569.0,12012.0,2679.0,Living with Family,5.7,2,3,2,0.41,Rejected
36,Female,Divorced,Post Graduate,Self-Employed,0.0,61370.0,754.0,21184.0,5320.0,Mortgaged,1.1,4,5,0,0.432,Rejected
50,Male,Single,High School,Self-Employed,0.0,23618.0,777.0,1000.0,16088.0,Owned,4.6,0,6,0,0.723,Approved
39,Female,Married,Doctorate,Business Owner,2.0,98442.0,696.0,21888.0,21264.0,Rented,5.4,2,5,2,0.438,Approved
37,Male,Widowed,Graduate,Salaried,10.1,60365.0,697.0,16390.0,8252.0,Rented,4.3,0,5,0,0.408,Approved
60,Male,Married,Post Graduate,Salaried,6.0,61130.0,900.0,29268.0,5959.0,Living with Family,2.8,3,3,0,0.576,Approved
25,Male,Single,Graduate,Self-Employed,5.1,39982.0,602.0,13471.0,11728.0,Owned,3.9,4,1,0,0.63,Rejected
54,Male,Widowed,Doctorate,Retired,0.0,49345.0,529.0,18071.0,17529.0,Mortgaged,0.6,3,2,1,0.721,Rejected
54,Female,Single,High School,Salaried,5.4,56844.0,672.0,20710.0,10736.0,Rented,5.8,0,4,0,0.553,Approved
38,Male,Single,Graduate,Salaried,2.8,54310.0,669.0,1000.0,,Living with Family,0.0,3,5,1,0.206,Rejected
32,Female,Single,Post Graduate,Unemployed,1.4,52723.0,653.0,24998.0,12752.0,Rented,1.6,1,2,1,0.716,Rejected
21,Male,Married,High School,Business Owner,1.0,59507.0,437.0,13839.0,4625.0,Owned,6.0,1,3,0,0.31,Rejected
63,Female,Married,High School,Self-Employed,7.0,51640.0,583.0,3561.0,17271.0,Rented,4.9,2,1,0,0.403,Rejected
63,Female,Married,Post Graduate,Salaried,2.4,92811.0,744.0,14322.0,7947.0,Rented,2.5,2,2,0,0.24,Approved
31,Female,Divorced,Post Graduate,Salaried,6.0,57880.0,590.0,25540.0,1520.0,Living with Family,0.0,0,5,0,0.468,Rejected
22,Male,Married,High School,Salaried,0.0,64748.0,663.0,11918.0,27075.0,Rented,3.9,2,0,0,0.602,Rejected
26,Female,Married,Graduate,Salaried,8.5,79716.0,562.0,15937.0,15173.0,Owned,2.1,0,5,3,0.39,Rejected
24,Female,Divorced,High School,Business Owner,7.2,62920.0,739.0,1000.0,1854.0,Living with Family,5.4,3,0,0,0.045,Approved
58,Female,Married,High School,Business Owner,4.8,49776.0,747.0,7300.0,0.0,Mortgaged,2.5,0,7,0,0.147,Approved
61,Male,Single,Graduate,Business Owner,6.8,78831.0,754.0,21370.0,7503.0,Living with Family,0.0,4,5,1,0.366,Approved
27,Male,Single,High School,Salaried,10.7,70705.0,642.0,24527.0,22970.0,Owned,0.0,4,7,2,0.672,Rejected
54,Male,Married,Graduate,Salaried,0.0,39798.0,485.0,16899.0,352.0,Rented,2.7,3,2,1,0.433,Rejected
29,Female,Divorced,High School,Business Owner,6.3,76647.0,748.0,20254.0,10288.0,Mortgaged,4.3,3,3,0,0.398,Approved
37,Female,Married,Post Graduate,Salaried,0.0,110299.0,772.0,11396.0,4337.0,Owned,0.5,2,3,0,0.143,Approved
47,Male,Single,Graduate,Salaried,6.4,69590.0,736.0,15184.0,2508.0,Living with Family,1.7,2,1,0,0.254,Approved
53,Female,Married,High School,Salaried,4.7,80688.0,811.0,5454.0,0.0,Mortgaged,6.4,2,5,0,0.068,Approved
60,Female,Married,Post Graduate,Salaried,5.9,92859.0,716.0,10583.0,8646.0,Owned,7.3,4,1,0,0.207,Approved
23,Male,Married,Post Graduate,Salaried,10.2,92923.0,629.0,14745.0,0.0,Living with Family,4.8,0,6,1,0.159,Rejected
29,Male,Divorced,High School,Salaried,10.1,49477.0,484.0,1000.0,14755.0,Mortgaged,3.1,2,7,2,0.318,Rejected
33,Female,Married,Doctorate,Unemployed,11.4,67121.0,878.0,36549.0,11731.0,Rented,2.1,2,2,0,0.719,Approved
34,Female,Married,High School,Salaried,4.0,38945.0,521.0,8660.0,0.0,Living with Family,5.6,1,3,1,0.222,Rejected
65,Male,Married,Graduate,Self-Employed,9.5,86528.0,695.0,16892.0,14551.0,Mortgaged,3.1,2,0,0,0.363,Approved
55,Female,Married,Graduate,Self-Employed,8.5,55248.0,638.0,3746.0,0.0,Owned,6.8,2,2,0,0.068,Approved
35,Male,Married,High School,Self-Employed,4.1,84406.0,575.0,1000.0,23527.0,Rented,6.9,0,1,0,0.291,Rejected
64,Female,Married,Graduate,Self-Employed,6.6,74830.0,775.0,30412.0,7446.0,Rented,5.2,2,4,0,0.506,Approved
43,Female,Married,Graduate,Salaried,5.3,76863.0,685.0,15507.0,6096.0,Owned,2.5,0,6,1,0.281,Approved
43,Female,Married,Post Graduate,Salaried,13.0,66876.0,717.0,1000.0,10639.0,Rented,2.7,1,0,0,0.174,Approved
40,Male,Married,High School,Self-Employed,10.1,70069.0,584.0,5764.0,5791.0,Mortgaged,0.0,1,1,1,0.165,Rejected
27,Male,Single,High School,Retired,4.3,39904.0,721.0,33617.0,0.0,Owned,3.8,3,5,0,0.842,Rejected
63,Male,Married,Graduate,Salaried,4.0,58446.0,646.0,19341.0,18107.0,Mortgaged,3.7,4,3,0,0.641,Rejected
21,Male,Married,High School,Salaried,10.8,50913.0,713.0,1000.0,6222.0,Living with Family,0.0,0,7,0,0.142,Approved
28,Female,Single,Doctorate,Retired,12.7,67088.0,824.0,10392.0,9606.0,Mortgaged,11.1,1,6,0,0.298,Approved
31,Male,Single,Post Graduate,Business Owner,7.6,93018.0,475.0,13354.0,7678.0,Owned,5.7,0,5,0,0.226,Rejected
33,Male,Single,Post Graduate,Business Owner,9.3,91364.0,785.0,19727.0,2356.0,Living with Family,1.5,2,7,0,0.242,Approved
26,Male,Widowed,Post Graduate,Self-Employed,12.5,62605.0,900.0,14918.0,64.0,Mortgaged,10.2,1,3,0,0.239,Approved
21,Male,Divorced,High School,Unemployed,5.1,38856.0,825.0,1000.0,14836.0,Living with Family,2.5,2,5,0,0.408,Approved
51,Male,Married,High School,Self-Employed,6.4,93073.0,765.0,9296.0,13099.0,Living with Family,6.5,0,0,0,0.241,Approved
64,Female,Married,Graduate,Self-Employed,8.4,42928.0,780.0,6835.0,8653.0,Mortgaged,4.3,4,0,0,0.361,Approved
26,Female,Married,Post Graduate,Business Owner,3.9,87472.0,509.0,21737.0,25174.0,Mortgaged,2.6,4,1,2,0.536,Rejected
34,Male,Married,Graduate,Salaried,14.5,107900.0,717.0,10113.0,8405.0,Owned,3.0,4,2,0,0.172,Approved
43,Female,Widowed,High School,Retired,3.8,29427.0,657.0,10006.0,17941.0,Owned,,2,2,0,0.95,Rejected
62,Female,Single,Graduate,Retired,6.3,65584.0,598.0,12653.0,24808.0,Owned,6.6,3,5,1,0.571,Rejected
52,Male,Single,High School,Self-Employed,15.6,70105.0,619.0,7241.0,29660.0,Mortgaged,3.6,0,3,3,0.526,Rejected
55,Female,Married,Graduate,Salaried,0.0,76849.0,657.0,28577.0,12284.0,Mortgaged,0.0,3,5,0,0.532,Approved
